Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2000,1900,26-Jul-18
Satara,Lonand,Wheat,Other,FAQ,1750,2250,1950,19-Jul-18
Satara,Lonand,Wheat,Other,FAQ,1750,1950,1850,12-Jul-18
Satara,Lonand,Wheat,Other,FAQ,1750,1950,1850,05-Jul-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1900,1850,28-Jun-18
Satara,Lonand,Wheat,Other,FAQ,1750,1900,1800,22-Jun-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2000,1900,14-Jun-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2000,1850,07-Jun-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1900,1800,31-May-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2200,1900,24-May-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2300,2000,17-May-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2325,2050,10-May-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2250,2000,03-May-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1740,2000,1850,26-Apr-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2050,1950,19-Apr-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2000,1900,12-Apr-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2000,1850,05-Apr-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2400,1900,29-Mar-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2000,1800,22-Mar-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,2025,1900,15-Mar-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1850,1800,08-Mar-18
Satara,Lonand,Wheat,Other,FAQ,1750,1900,1800,01-Mar-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1900,1800,22-Feb-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1740,1850,1775,15-Feb-18
Satara,Lonand,Wheat,Other,FAQ,1740,1800,1775,08-Feb-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1800,1775,01-Feb-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1950,1850,25-Jan-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1900,1825,18-Jan-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1925,1800,11-Jan-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1740,1880,1800,04-Jan-18
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1825,1775,28-Dec-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1740,1775,1750,21-Dec-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1735,1785,1750,14-Dec-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1850,1800,07-Dec-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1740,1825,1800,30-Nov-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1740,1800,1750,23-Nov-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1850,1800,16-Nov-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1750,1850,1800,09-Nov-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1800,1700,05-Oct-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1700,1650,21-Sep-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1800,1700,14-Sep-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1800,1700,07-Sep-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,1850,1750,31-Aug-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1800,1700,24-Aug-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1800,1700,17-Aug-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1900,1800,10-Aug-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,1875,1700,03-Aug-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1850,1700,27-Jul-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,1650,1600,20-Jul-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1700,1650,13-Jul-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1800,1700,06-Jul-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1750,1650,29-Jun-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2025,1850,22-Jun-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2025,1900,15-Jun-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1580,1700,1600,08-Jun-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1751,1650,01-Jun-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1900,1750,25-May-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1900,1800,18-May-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2075,1900,11-May-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2050,1900,04-May-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2100,1900,27-Apr-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2200,1950,20-Apr-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2050,1850,13-Apr-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2400,1950,06-Apr-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2500,2000,30-Mar-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2000,1800,23-Mar-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2200,1900,16-Mar-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2500,2000,09-Mar-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2270,1900,02-Mar-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2310,1900,16-Feb-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2000,1800,02-Feb-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2400,1900,26-Jan-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1930,1800,19-Jan-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2300,1950,12-Jan-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2200,1900,05-Jan-17
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2300,2000,29-Dec-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2200,1900,22-Dec-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1850,2200,2000,15-Dec-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1850,2210,2000,08-Dec-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2100,1900,01-Dec-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,2200,2000,24-Nov-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2250,1900,17-Nov-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2200,1950,10-Nov-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2100,1900,04-Nov-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1750,1650,27-Oct-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2200,2000,20-Oct-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2300,2000,13-Oct-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1950,1700,06-Oct-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2100,1900,29-Sep-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1750,1600,22-Sep-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2000,1900,08-Sep-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1575,1800,1650,01-Sep-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1800,1700,25-Aug-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1650,1950,1850,18-Aug-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1825,1700,11-Aug-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,2100,1900,04-Aug-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1900,1750,28-Jul-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2050,1700,21-Jul-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2000,1900,07-Jul-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2200,1850,30-Jun-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2200,1800,23-Jun-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2200,1800,16-Jun-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1900,1750,09-Jun-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1700,2000,1850,02-Jun-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2000,1700,26-May-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2200,1900,19-May-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,2300,1800,12-May-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,2300,1900,05-May-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,2300,1900,28-Apr-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2325,1950,21-Apr-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2500,2000,14-Apr-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2300,1900,07-Apr-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2500,2000,31-Mar-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2500,1900,17-Mar-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2500,2000,10-Mar-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,2000,1800,03-Mar-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2000,1850,25-Feb-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2000,1850,18-Feb-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,1900,1750,11-Feb-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1900,1750,04-Feb-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2230,1950,28-Jan-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2100,1850,21-Jan-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2025,1800,14-Jan-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2100,1900,07-Jan-16
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1900,1800,31-Dec-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1900,1750,24-Dec-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,2200,1900,17-Dec-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,1800,1700,10-Dec-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,1825,1700,03-Dec-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1505,2200,1800,26-Nov-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,2500,1900,19-Nov-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2100,1700,05-Nov-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1800,1700,22-Oct-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2125,1850,15-Oct-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2210,1700,08-Oct-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1550,1852,1700,01-Oct-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1775,1600,24-Sep-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1700,1600,17-Sep-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1875,1700,10-Sep-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1850,1700,03-Sep-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2075,1850,27-Aug-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1750,1650,20-Aug-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2000,1800,13-Aug-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1800,1600,06-Aug-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1600,1801,1700,30-Jul-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1575,2000,1800,23-Jul-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1850,1750,09-Jul-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1750,1600,02-Jul-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1551,1500,25-Jun-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2100,1800,18-Jun-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1900,1700,11-Jun-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1900,1700,04-Jun-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1800,1650,28-May-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2010,1800,21-May-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1820,1650,14-May-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2200,1800,07-May-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2051,1750,23-Apr-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2200,1900,16-Apr-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2300,1800,09-Apr-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2400,2000,02-Apr-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2500,1900,26-Mar-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2300,1900,19-Mar-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2200,1800,12-Mar-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2025,1700,05-Mar-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1700,1600,26-Feb-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2021,1800,12-Feb-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2000,1750,05-Feb-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1920,1700,29-Jan-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2151,1800,22-Jan-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1600,1550,15-Jan-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1600,1550,15-Jan-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,1810,1650,08-Jan-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1701,1600,01-Jan-15
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1950,1700,25-Dec-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1800,1650,18-Dec-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1800,1650,11-Dec-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1500,2000,1750,04-Dec-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1905,1700,27-Nov-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,1700,1600,20-Nov-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1450,2100,1900,13-Nov-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1900,1750,30-Oct-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1900,1750,16-Oct-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1600,1550,09-Oct-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1800,1650,02-Oct-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1651,1550,25-Sep-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1900,1650,18-Sep-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1800,1600,11-Sep-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,2000,1800,04-Sep-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1400,1600,1500,21-Aug-14
Satara,Lonand,Wheat,Maharashtra 2189,FAQ,1300,1700,1400,14-Aug-14
